"x","y","cls"
0.0878111260603065,0.937443128217287,3
0.423979143587792,0.527729810598741,4
0.667803269724893,0.526168731242932,3
0.623312448325916,0.435038937996558,3
0.000873787609729559,0.541662458713955,4
0.746954199177971,0.0869630689579557,3
-0.483075823275831,-0.431679464498298,2
-0.550036063496072,-0.970257695836392,3
0.773048690290679,-0.604911517030405,1
0.0185112235075802,0.828591876600493,3
-0.0549273405236574,-0.113400004967858,4
0.330059702628607,0.323396194583869,4
-0.413436222893619,-0.237935867647889,2
-0.638159926636518,-0.732982645719121,3
0.321336414538123,0.0311770487141414,2
0.586936030003924,0.728067504704239,3
0.260045322588572,-0.982514380205911,1
0.120911840773658,-0.573159389341412,4
0.40072592143937,-0.532851142034273,4
0.765008533476112,-0.0641466887781227,1
0.0433157816646912,-0.310942829887206,2
-0.996249879577549,0.152082988991046,1
-0.98973542970275,-0.111431223630512,3
-0.559958978255843,-0.398486299725933,2
-0.829630129446746,-0.0101683584215447,3
0.487161056418732,-0.250168921003057,4
0.0973320890906608,-0.258049578413301,2
-0.867419339043133,-0.855235940107728,3
0.996615622582306,0.796371601989049,3
-0.812405906302364,-0.118219359597769,3
0.280824863935926,-0.443692189736852,4
-0.999717224678642,0.0620142177114089,1
0.27025302455091,0.956621069826181,3
-0.854013820081375,0.490365416021074,1
-0.511590629900413,0.358791223956918,2
0.469198125414551,0.375166604988444,4
0.792324911313323,0.93942186651862,3
-0.869508171907129,0.818282826203259,1
-0.0211625826543281,-0.668398825346278,2
0.599338911993028,0.78692863784359,3
-0.577723017896657,-0.773035230921197,3
-0.538008858291951,-0.993824152081363,3
-0.0586688628158959,-0.917552264631916,3
0.625183238660191,0.827917557430435,3
-0.140152002047989,-0.381926829024645,4
0.628052459603598,0.829661690126548,3
0.951856587249187,0.779011166040807,3
-0.997416334491423,-0.184948415503559,3
0.488100578791113,0.698844910911411,3
-0.549958396848794,-0.0603735683831934,2
0.2552175735823,0.685306650460437,3
-0.792209096446801,0.832756530559868,1
0.752537208764004,-0.46142945539337,1
0.961072337438981,-0.254523838341287,1
0.813138890481543,-0.918100628300736,1
0.127543616760938,-0.691833754887212,4
-0.211763967547002,-0.541493764407967,2
0.135092543449878,0.301428506723217,2
-0.938521748924721,0.843236199741808,1
0.559752348995596,-0.151901635063308,4
-0.680230864975339,0.672273705465816,1
0.658928432058879,-0.0238030017061013,4
0.348729920559514,-0.11030269812634,2
0.462199901703678,0.0530963403617815,4
0.936611298191221,0.88988587515946,3
0.821805639012504,0.424805624923435,3
-0.849819697370572,-0.210624094366759,3
0.423576748198403,0.2096003383228,4
-0.697323922618248,0.89898464978086,1
1,0.846947771299918,3
0.0741900093687653,-0.568863953306812,4
0.846503843935709,-0.676218839310054,1
0.827426583393984,-0.0214675223652689,1
-0.148902893727763,0.0410452914361188,4
-0.762957043705267,0.19726437894335,1
-0.577842702412136,0.551471426093464,1
0.85915077206587,0.191614312589981,3
-0.759058271040392,0.12486190152732,1
0.629913765421743,-0.056260059892145,4
-0.957047799314982,0.125901798029843,1
0.218101646944522,-0.316536086840331,2
0.504369259702125,0.968551278263415,3
-0.545641840798743,0.0579363745173738,2
-0.313295750550159,0.0637475281270741,4
-0.301668890092345,0.560704145831625,2
0.995634856645123,0.495976965307513,3
0.909707676371214,0.370569877132173,3
-0.532558051437698,0.323815508674287,2
0.272172812225224,-0.796922323027805,1
0.631594518911624,0.583807757489094,3
-0.624816299641558,0.0696541484625695,2
0.0993831907757836,-0.147261497863576,2
-0.645426971862187,0.0723367511090618,2
-0.0116640118431582,0.514598396598328,2
-0.0806994846477782,-0.471613533963598,2
-0.35839732360358,-0.252133295144344,4
0.90487336026337,0.655827770621384,3
-0.827355389045148,-0.463128669917428,3
-0.973794228225659,-0.175502959321251,3
0.363743280530709,0.506970211691009,4
-0.839804988429057,0.500780316475651,1
-0.923408585541804,-0.297288446949504,3
-0.530742940429616,-0.650395668491033,3
0.636590655556802,0.0575228212817758,4
0.711003061160622,-0.322431378846012,1
0.100617321581429,0.00539226029513884,2
0.670714514607637,0.685528387220917,3
0.795982587475422,-0.441132592034879,1
-0.559946896694354,-0.329454484345335,2
-0.973201420515441,-0.151152503530461,3
-0.70236690742117,0.566387435770511,1
-0.766545850763781,0.97577387578591,1
0.730833759540148,-0.137256425170661,1
-0.422970224389965,-0.976215729576112,3
0.224869658299202,-0.264745276961336,2
-0.974112536507491,0.810136209561868,1
-0.531813716101442,0.698112070347207,1
0.856926357182157,-0.578231217406198,1
0.169845680461469,-0.58044701420766,4
0.899615124719464,0.426996984572971,3
0.391559227899946,0.524204834260533,4
0.0438474366857229,0.98246303856191,3
-0.963602371929395,0.497162355663013,1
-0.536001324015849,-0.49440766148454,3
-0.363682680781947,0.270596774261836,2
0.325363813101401,0.0345137476609765,2
-0.360068947972317,-0.949766413063769,3
0.131290238340765,-0.642221082137627,4
-0.35669784019081,-0.323605186915061,2
0.402107482320975,-0.340046814282186,4
-0.822048338762306,0.348684088655334,1
-0.968344333442901,0.683687916424868,1
-0.252603513629717,-0.120332742911029,4
-0.183044347865984,0.871821361915267,1
0.567113426317297,0.782356091784684,3
0.532889210914314,0.401008617525866,4
0.157764364152396,-0.154556828100307,2
-0.426223961225983,-0.713371331539677,3
0.722312709877245,-0.19256437414632,1
0.551355131835382,-0.572550117086077,1
0.390725212538455,0.595051950771804,3
-0.392507033170456,0.574990897565141,2
0.465056943480402,0.829059881400425,3
0.463991955002621,0.627752183852085,3
0.532812999004726,-0.417983388870792,4
-0.803180907903749,0.292397492391741,1
-0.0668727362304046,0.243522916409737,4
0.129883589188391,0.232836126720096,2
-0.513720266872335,0.301376095665495,2
0.0139159285078749,0.302092788315529,2
-0.743799036582054,0.162128355049411,1
0.0560971312934919,-0.276267246147308,2
-0.616710798718617,0.565134706832894,1
-0.129159053696065,0.332374787606164,4
-0.110103040730804,0.0630534511308278,4
0.859750521887088,-0.965906736959838,1
0.999397663407654,-0.171360059427008,1
-0.547592008439737,0.601453658867914,1
-0.219618495162223,0.254250505514195,4
-0.0600343940292919,-0.0817079773979267,4
0.760220158591631,-0.393208629790154,1
0.241666690131998,0.150965711202933,2
0.985081409067397,0.321357700985328,3
-0.441769082696602,-0.717111324340039,3
-0.327053561680415,-0.0639659364247235,4
0.308055098885387,-0.305676922570386,2
0.53991880745618,-0.295811380176296,4
-0.0654576141066314,0.538603588325611,2
-0.911785194971962,0.09726920700846,1
-0.373748325624063,0.608021011460517,1
-0.979413032765055,0.0221922558881291,1
0.729478012196609,-0.317516016026801,1
-0.391828899373842,-0.12724968102371,4
-0.964424897431693,-0.0775160820462072,3
-0.820801659384677,-0.72276974330383,3
-0.113149169919587,0.668110843182149,2
0.887826300352094,-0.804610088491529,1
-0.672041099947865,0.690777851661089,1
-0.944464833876151,0.89374809519127,1
-0.981463347537496,0.84372384261223,1
0.0710607793985916,0.33891035694345,2
0.550596192146946,-0.16486619070111,4
-0.925661138741824,-0.140734663236601,3
0.507918589896539,0.890576715490045,3
-0.250764156837797,0.76988815836474,1
0.312397507235375,-0.978110042906547,1
-0.951635877155522,-0.179371683904741,3
-0.0591492984609567,0.750483390145234,1
0.338154826578362,-0.263812908493848,2
-0.83251663398154,-0.495155316341101,3
0.706845589900429,-0.821918258766398,1
-0.267658540744231,-0.283770769101313,4
-0.532472436271805,0.321507914237932,2
-0.704709735617796,0.209233182731394,1
-0.643934559501594,0.325550273399414,1
0.31445533573966,0.282505721170017,2
0.534094118071264,0.623168813648831,3
0.597830954721119,0.668017313516411,3
-0.906502746801964,0.538678404416203,1
0.19446083737547,0.0633805081345333,2
-0.551887350538081,0.788317252219854,1
0.587909022551427,0.522421670992514,3
0.908382199713899,-0.728774786513545,1
0.14412370774177,-0.894135195465031,1
-0.374237705921123,0.816577227349195,1
0.846719143245785,-0.576898667335393,1
-0.764440870544931,0.407613594376387,1
0.362561892956278,0.233550246253547,2
-0.108011364239908,0.443122395389882,2
-0.0342359936411561,0.571355811687757,2
-0.480639243189468,-0.343312472471741,2
-0.923377564836725,-0.465370023143912,3
0.0911971370807094,0.849590686349082,3
0.130197709787121,-0.368901912321512,2
0.627046546552326,-0.55528168659779,1
0.357621489343499,0.382860961209311,4
0.695270052961925,0.975027874210341,3
0.805632699922945,0.457863632576823,3
-0.567520610899304,-0.188952605215816,2
0.749797842423612,-0.167810639879193,1
-0.246114175843221,0.270222995295005,4
0.291299000522423,-0.00906178781793443,2
-0.551187015529574,0.0908550005181132,2
-0.132214023860518,-0.639723043523933,2
0.0558130207891316,-0.377903687157798,2
-0.210362433560574,0.936944566143518,1
-0.433448205406853,-0.760012406913931,3
0.267654311497194,0.574782785461625,4
-0.162061895595938,0.254150842679232,4
0.700753728948793,0.84551327744419,3
-0.0858892536511456,0.242691826780167,4
0.374638274365456,0.2429025227177,2
0.629806159665692,-0.512719069505201,1
-0.585195946099805,-0.0400848418884772,2
0.60377939674993,0.962006176931777,3
0.473055597072334,0.321314012522556,4
0.745665560775463,-0.306343911014244,1
-0.0781519965741585,0.89691080961253,1
0.155677640774804,0.405858518712178,2
-0.176670601714994,0.625866346615573,2
-0.397217750747869,-0.206800818701392,4
0.142396978936759,-0.758265835302174,1
-0.672285715841726,0.447403094018079,1
0.045708131654141,0.848353630496624,3
0.836366274340342,-0.692889267159911,1
0.260106295011707,-0.214513209571135,2
-0.375240793558906,0.655068983610683,1
0.175626360178427,-0.280320816212785,2
-0.625001569242825,-0.963006545200584,3
0.397066666314789,-0.839001652722753,1
-0.127293435503015,0.463787477695815,2
0.315228575289434,-0.160050918948327,2
-0.87318130424855,-0.160667400776237,3
-0.908548577339638,0.34128866176047,1
-0.875040611728789,0.399185171609836,1
0.524124597999205,-0.898578588033002,1
-0.815592614056143,0.581267479596362,1
0.691723603755251,0.955057121925338,3
-0.0556823106228914,0.388372901713943,4
0.269457961600734,0.968323005730899,3
0.720938863074986,-0.987901360998899,1
0.372683778938211,-0.236359006634634,2
0.707790403501712,0.246688546905531,3
0.255861943454192,-0.0501794652825349,2
0.422652161288643,0.980883008449437,3
-0.961256359655218,-0.0249593193856318,3
0.681422439449684,-0.175893820483083,4
0.956010625982246,0.955170370275325,3
-0.710371669043357,0.346641113770633,1
-0.162860367255712,0.197939665012522,4
0.357786089060285,0.536462523739156,4
-0.431143250360289,0.0490276013966107,4
0.410605556468585,-0.937144152759712,1
0.480959504509187,-0.237913506416712,4
0.324513818975845,0.0301198561338738,2
-0.0728397848913329,0.739301941392417,1
0.261694470209226,0.197580185435146,2
0.20080152198552,0.0125199409429018,2
0.832008330419247,-0.269904087736413,1
0.0498992145936359,0.447575016136195,4
-0.0640514501781614,-0.569119412246567,2
0.906532497705509,0.000307313622756267,1
0.0807906908633094,-0.163696329910324,2
0.140721280835479,-0.0726497673397027,2
0.753453957369627,-0.736340204990124,1
0.958311493285953,-0.906883760751933,1
-0.29599965308966,0.301036301222134,4
0.23356720010113,-0.930546190238043,1
-0.362675557239473,-0.554146960823925,2
-0.72825442882298,-0.0348098993071636,3
-0.627649819033702,-0.341556863265612,3
0.0276068861518401,-0.42959883739715,2
0.550508973734026,-1,1
-0.430183935149135,0.999835025576243,1
0.109349855078669,-0.666446790235615,4
-0.136299756704649,0.632942476396345,2
-0.0305871855413353,-0.414091346874446,4
-0.652134139688628,-0.224554216428914,2
0.268597296752391,0.0897560229848964,2
-0.466422186081312,0.105812935406728,2
-0.116931801744614,0.647541893480967,2
-0.370933977479725,-0.830415519158175,3
-0.535663680098517,0.153376765708409,2
-0.18583567192594,0.90549369579401,1
0.416785894426422,0.470165670339492,4
-0.877017433993751,0.692002176131571,1
-0.224296274489466,0.4527934051378,2
0.447476537036083,0.379846191672035,4
-0.695572998933544,0.788597187453474,1
-0.604917148731808,-0.791523517175144,3
0.252069220933413,-0.700745397950937,1
0.00413733913829661,-0.641954235689171,4
-0.238366763623035,0.508103025101518,2
-0.271123092655557,0.806543790263036,1
0.303778782327573,0.049635003692357,2
-0.973865466940493,0.274008760866447,1
-0.31730902951815,0.488110897123471,2
-0.149968603736757,-0.329670498460985,4
-0.959537790924575,0.78038046992734,1
-0.661246529714775,-0.128122131568547,2
0.42482938569592,0.689602972314418,3
0.935987810693584,0.408991294675034,3
0.440270107437532,0.213523490239898,4
0.683984029839202,0.845558047436044,3
-0.528683844925859,-0.995113670248843,3
0.186960099631402,0.473306845976291,4
-0.473134411631408,-0.216011645979706,2
0.928025572244952,0.564269439766007,3
-0.573185384682693,0.0927175250015251,2
0.881727363724459,-0.391090648696865,1
0.397512929867955,0.604766483095224,3
0.86431494375703,0.4282949080061,3
-0.856358594777741,-0.4680956297352,3
0.510410005888141,-0.416928104460101,4
0.565828969526757,-0.523917871650747,1
0.784835366876786,-0.47264270231272,1
-0.0998526175824609,0.341614051503921,4
0.294705715052063,-0.593550111344328,4
0.721327335480504,-0.687598443668375,1
0.817480523594111,-0.766533726255162,1
-0.214082046522479,-0.0104339924018095,4
0.510630756611718,0.105774039035759,4
0.36138114145014,0.59478154287278,4
-0.731002128031623,0.159754547827691,1
0.710172159825107,0.654191416655111,3
-0.548508069138901,-0.0297118843525362,2
-0.162175293683151,-0.309136170271748,4
-0.958106612045985,0.837829485353357,1
0.155385975441675,0.87842069720069,3
0.553068486393855,-0.973783215967981,1
-0.3204138184941,-0.231859318637368,4
-0.251861432086107,-0.699306479658058,3
-0.687588345849223,-0.434054395186892,3
0.88750971020187,-0.821431450924029,1
0.51452889414232,-0.291672986730889,4
0.578601668720171,-0.115970589439621,4
0.973426035283848,0.253145192578396,3
0.813240824862152,0.525701876470477,3
0.93543072274804,-0.163527747438451,1
0.675588990815934,0.733866391043539,3
-0.489043404328723,0.605019564162121,1
0.124149394762023,-0.745097364601974,1
-0.806894021947614,-0.409204587027924,3
0.511859079207844,-0.888485275893936,1
-0.608209904761641,-0.443968027648106,3
0.828535961686267,-0.910661189090144,1
0.388773599966991,0.228872242022674,4
-0.705983031791542,-0.0247441836337557,2
0.62448503462057,0.703228975947661,3
0.0794876213695155,0.525411427898149,4
-0.888767821529391,-0.460923676757393,3
-0.858111281894072,-0.12522473706008,3
-0.442136257088524,0.644117288260447,1
-1,0.0894612729929436,1
-0.783799430187839,0.393574636286034,1
0.61037843997166,0.196562082139695,4
-0.466139238433083,0.130284980508539,2
0.564217667969558,0.66433698934182,3
-0.437629877617875,0.185897106626021,2
-0.928208269552416,0.31950077193544,1
0.362256008554627,0.178332395966191,2
-0.439815989234861,0.471536645214084,2
0.960560604618629,-0.952975313576356,1
0.486112114888549,0.883948616004419,3
-0.99525221673367,-0.68911940952527,3
0.184630498573009,-0.249673867258652,2
0.328758635675812,0.757550323433998,3
-0.092540770172024,0.778950163327247,1
0.338071313893715,-0.365353273748596,4
-0.924989393648772,1,1
0.994640886453224,0.303246827374979,3
-0.465954442380458,0.541560043361851,1
-0.673143525387907,0.595875598307036,1
0.82181982398926,-0.697332634565206,1
0.267789798713781,0.802209079019404,3
-0.262906453509185,-0.958275590778364,3
0.609582196885965,0.123219110575813,4
0.871091215593335,0.862270752308954,3
0.191268063622378,0.00248563108467437,2
0.762475297161749,-0.139517081431268,1
-0.595298134046096,0.620803968533455,1
0.0522117800432158,0.528414507042665,4
-0.744325396171091,0.326462397562316,1
0.246494103824734,-0.976869118525682,1
0.966672373760629,-0.55933953152229,1
-0.38746687798412,-0.446434512266418,2
-0.414848129183127,0.679501000021117,1
0.460706831325298,0.550000732932827,3
0.249648015766546,0.925185500247427,3
-0.413788163403214,-0.68762635886126,3
-0.302904251003631,0.690066718098492,1
0.560625608649961,0.576309569022347,3
-0.783713400316628,0.288736459135911,1
-0.171980788928342,-0.961532392172032,3
0.159013201118509,-0.264514500276608,2
-0.863869696885711,-0.284528271883599,3
-0.40863285790629,-0.0845472577748128,4
-0.236010321603487,0.613090513375723,2
-0.779968719632417,-0.274972636265793,3
0.972983248156803,0.562836306092696,3
0.428775070965987,0.376551301908874,4
-0.289191347602514,0.663588362926391,1
-0.815675067093979,0.777451157962619,1
-0.546013594228562,0.550850867446107,1
-0.68181162871631,-0.326967609106138,3
-0.588247675678437,-0.829814907523052,3
0.608672449234662,0.838604137897088,3
0.507056680932239,0.720755807544862,3
-0.617901640453496,-0.328194273705464,2
0.219404310606196,-0.201405402820325,2
-0.40521739580308,0.96339424332088,1
0.325588010362428,-0.168278195944741,2
-0.207164023457826,-0.537015862162165,2
-0.839788113471853,0.529928683170888,1
-0.483171511858087,0.651602451314693,1
0.655535591477007,-0.0479789445551261,4
-0.423826412008699,0.953328597543794,1
-0.852294817964994,-0.326753775755719,3
0.38757497363418,-0.745181509987587,1
0.724542783527118,0.464615680141333,3
-0.423870565048879,-0.614624806131252,3
0.415534432394321,0.29965629294695,4
-0.59453467883319,0.273835406805692,2
0.98046944833119,0.314250889515265,3
0.354002849654605,0.738104707804201,3
